7.42977 ,5.24912 ,3.44309 ,17.64553 ,53.05830 ,1.55173 ,9.18110 ,2.44135 
7.42912 ,5.25148 ,3.44646 ,17.64469 ,53.05147 ,1.55237 ,9.18277 ,2.44165 
7.42846 ,5.25382 ,3.44980 ,17.64386 ,53.04466 ,1.55302 ,9.18443 ,2.44195 
7.42781 ,5.25616 ,3.45311 ,17.64303 ,53.03791 ,1.55365 ,9.18608 ,2.44224 
7.42717 ,5.25846 ,3.45640 ,17.64224 ,53.03118 ,1.55428 ,9.18773 ,2.44254 
7.42653 ,5.26077 ,3.45970 ,17.64142 ,53.02446 ,1.55492 ,9.18937 ,2.44284 
7.42589 ,5.26305 ,3.46298 ,17.64064 ,53.01776 ,1.55554 ,9.19100 ,2.44313 
7.42526 ,5.26534 ,3.46624 ,17.63984 ,53.01111 ,1.55617 ,9.19262 ,2.44343 
7.42463 ,5.26761 ,3.46950 ,17.63904 ,53.00447 ,1.55679 ,9.19424 ,2.44372 
7.42401 ,5.26985 ,3.47273 ,17.63828 ,52.99786 ,1.55740 ,9.19585 ,2.44401 
7.42339 ,5.27210 ,3.47598 ,17.63750 ,52.99126 ,1.55802 ,9.19745 ,2.44430 
7.42278 ,5.27432 ,3.47916 ,17.63675 ,52.98472 ,1.55863 ,9.19904 ,2.44460 
7.42217 ,5.27653 ,3.48235 ,17.63600 ,52.97819 ,1.55924 ,9.20064 ,2.44489 
7.42156 ,5.27874 ,3.48556 ,17.63524 ,52.97167 ,1.55984 ,9.20221 ,2.44517 
7.42096 ,5.28093 ,3.48872 ,17.63449 ,52.96520 ,1.56044 ,9.20379 ,2.44546 
7.42036 ,5.28311 ,3.49185 ,17.63376 ,52.95877 ,1.56104 ,9.20535 ,2.44575 
7.41977 ,5.28529 ,3.49502 ,17.63303 ,52.95229 ,1.56164 ,9.20692 ,2.44603 
7.41918 ,5.28744 ,3.49814 ,17.63232 ,52.94590 ,1.56223 ,9.20847 ,2.44632 
7.41860 ,5.28957 ,3.50124 ,17.63162 ,52.93952 ,1.56282 ,9.21002 ,2.44660 
7.41803 ,5.29169 ,3.50433 ,17.63093 ,52.93318 ,1.56341 ,9.21155 ,2.44688 
7.41745 ,5.29382 ,3.50741 ,17.63022 ,52.92685 ,1.56399 ,9.21309 ,2.44717 
7.41687 ,5.29594 ,3.51051 ,17.62951 ,52.92053 ,1.56458 ,9.21462 ,2.44745 
7.57682 ,5.36248 ,3.40069 ,17.83200 ,52.84456 ,1.53259 ,9.03465 ,2.41620 
7.57756 ,5.36450 ,3.40245 ,17.83117 ,52.83857 ,1.53311 ,9.03604 ,2.41659 
7.57806 ,5.36652 ,3.40421 ,17.83043 ,52.83278 ,1.53362 ,9.03740 ,2.41698 
7.57845 ,5.36856 ,3.40600 ,17.82966 ,52.82705 ,1.53414 ,9.03876 ,2.41737 
7.57879 ,5.37066 ,3.40784 ,17.82887 ,52.82122 ,1.53467 ,9.04015 ,2.41779 
7.57924 ,5.37279 ,3.40972 ,17.82807 ,52.81517 ,1.53520 ,9.04159 ,2.41821 
7.57980 ,5.37493 ,3.41161 ,17.82724 ,52.80900 ,1.53575 ,9.04304 ,2.41863 
7.58046 ,5.37703 ,3.41347 ,17.82646 ,52.80276 ,1.53628 ,9.04449 ,2.41906 
7.58123 ,5.37906 ,3.41527 ,17.82570 ,52.79654 ,1.53680 ,9.04592 ,2.41947 
7.58211 ,5.38109 ,3.41708 ,17.82495 ,52.79018 ,1.53732 ,9.04738 ,2.41989 
7.58304 ,5.38308 ,3.41886 ,17.82422 ,52.78383 ,1.53783 ,9.04883 ,2.42030 
7.58405 ,5.38504 ,3.42061 ,17.82352 ,52.77746 ,1.53833 ,9.05027 ,2.42071 
7.58509 ,5.38697 ,3.42235 ,17.82285 ,52.77107 ,1.53883 ,9.05172 ,2.42113 
7.58622 ,5.38887 ,3.42405 ,17.82220 ,52.76463 ,1.53932 ,9.05317 ,2.42154 
7.58733 ,5.39077 ,3.42576 ,17.82157 ,52.75820 ,1.53981 ,9.05461 ,2.42195 
7.58845 ,5.39264 ,3.42744 ,17.82096 ,52.75178 ,1.54030 ,9.05607 ,2.42236 
7.58960 ,5.39451 ,3.42913 ,17.82038 ,52.74528 ,1.54079 ,9.05753 ,2.42278 
7.59076 ,5.39634 ,3.43079 ,17.81983 ,52.73883 ,1.54127 ,9.05899 ,2.42320 
7.59191 ,5.39816 ,3.43244 ,17.81933 ,52.73235 ,1.54175 ,9.06045 ,2.42362 
7.59307 ,5.39997 ,3.43408 ,17.81884 ,52.72587 ,1.54222 ,9.06191 ,2.42404 
7.59423 ,5.40176 ,3.43570 ,17.81839 ,52.71938 ,1.54270 ,9.06337 ,2.42446 
7.59541 ,5.40356 ,3.43733 ,17.81796 ,52.71284 ,1.54317 ,9.06485 ,2.42488 
7.59658 ,5.40532 ,3.43894 ,17.81756 ,52.70634 ,1.54364 ,9.06632 ,2.42530 
7.59773 ,5.40708 ,3.44054 ,17.81721 ,52.69981 ,1.54411 ,9.06780 ,2.42573 
7.59887 ,5.40882 ,3.44214 ,17.81689 ,52.69327 ,1.54457 ,9.06928 ,2.42616 
7.60002 ,5.41056 ,3.44372 ,17.81660 ,52.68671 ,1.54504 ,9.07076 ,2.42659 
7.60118 ,5.41229 ,3.44531 ,17.81634 ,52.68009 ,1.54550 ,9.07226 ,2.42703 
7.60235 ,5.41401 ,3.44689 ,17.81611 ,52.67347 ,1.54596 ,9.07376 ,2.42746 
7.60349 ,5.41571 ,3.44845 ,17.81591 ,52.66687 ,1.54642 ,9.07525 ,2.42790 
7.60460 ,5.41741 ,3.45002 ,17.81575 ,52.66025 ,1.54688 ,9.07676 ,2.42834 
7.60575 ,5.41908 ,3.45156 ,17.81562 ,52.65361 ,1.54733 ,9.07826 ,2.42878 
7.60687 ,5.42075 ,3.45310 ,17.81553 ,52.64696 ,1.54779 ,9.07977 ,2.42923 
7.60801 ,5.42241 ,3.45464 ,17.81547 ,52.64026 ,1.54824 ,9.08130 ,2.42967 
7.60913 ,5.42408 ,3.45618 ,17.81541 ,52.63355 ,1.54870 ,9.08283 ,2.43013 
7.61027 ,5.42572 ,3.45770 ,17.81541 ,52.62680 ,1.54915 ,9.08436 ,2.43058 
7.61141 ,5.42736 ,3.45923 ,17.81544 ,52.62002 ,1.54960 ,9.08590 ,2.43103 
7.61253 ,5.42897 ,3.46073 ,17.81551 ,52.61328 ,1.55005 ,9.08744 ,2.43149 
7.61368 ,5.43057 ,3.46223 ,17.81563 ,52.60649 ,1.55049 ,9.08898 ,2.43194 
7.61476 ,5.43217 ,3.46373 ,17.81577 ,52.59969 ,1.55094 ,9.09053 ,2.43240 
7.61590 ,5.43378 ,3.46522 ,17.81593 ,52.59283 ,1.55138 ,9.09210 ,2.43287 
7.61703 ,5.43537 ,3.46672 ,17.81613 ,52.58592 ,1.55183 ,9.09367 ,2.43333 
7.61812 ,5.43694 ,3.46819 ,17.81637 ,52.57907 ,1.55227 ,9.09524 ,2.43380 
7.61925 ,5.43850 ,3.46966 ,17.81664 ,52.57218 ,1.55271 ,9.09680 ,2.43427 
7.62036 ,5.44006 ,3.47113 ,17.81694 ,52.56522 ,1.55315 ,9.09839 ,2.43474 
7.62147 ,5.44162 ,3.47261 ,17.81726 ,52.55824 ,1.55359 ,9.09999 ,2.43522 
7.62259 ,5.44316 ,3.47407 ,17.81764 ,52.55123 ,1.55403 ,9.10159 ,2.43570 
7.62368 ,5.44470 ,3.47552 ,17.81804 ,52.54422 ,1.55447 ,9.10319 ,2.43618 
7.62479 ,5.44622 ,3.47697 ,17.81847 ,52.53720 ,1.55490 ,9.10479 ,2.43666 
7.62591 ,5.44773 ,3.47841 ,17.81895 ,52.53010 ,1.55534 ,9.10642 ,2.43714 
7.62700 ,5.44925 ,3.47985 ,17.81945 ,52.52300 ,1.55578 ,9.10805 ,2.43763 
7.62809 ,5.45076 ,3.48130 ,17.81999 ,52.51585 ,1.55621 ,9.10968 ,2.43812 
7.62923 ,5.45225 ,3.48273 ,17.82055 ,52.50866 ,1.55665 ,9.11132 ,2.43861 
7.63032 ,5.45374 ,3.48415 ,17.82117 ,52.50146 ,1.55708 ,9.11297 ,2.43910 
7.63139 ,5.45522 ,3.48558 ,17.82181 ,52.49424 ,1.55752 ,9.11463 ,2.43960 
7.63250 ,5.45670 ,3.48700 ,17.82248 ,52.48697 ,1.55795 ,9.11630 ,2.44010 
7.63359 ,5.45817 ,3.48841 ,17.82320 ,52.47967 ,1.55838 ,9.11798 ,2.44061 
7.63471 ,5.45963 ,3.48983 ,17.82394 ,52.47231 ,1.55881 ,9.11966 ,2.44111 
7.63577 ,5.46109 ,3.49124 ,17.82472 ,52.46496 ,1.55925 ,9.12136 ,2.44162 
7.63686 ,5.46254 ,3.49264 ,17.82554 ,52.45755 ,1.55968 ,9.12306 ,2.44213 
7.63796 ,5.46398 ,3.49404 ,17.82640 ,52.45011 ,1.56011 ,9.12476 ,2.44265 
7.63907 ,5.46541 ,3.49543 ,17.82730 ,52.44261 ,1.56054 ,9.12648 ,2.44316 
7.64021 ,5.46683 ,3.49681 ,17.82825 ,52.43504 ,1.56097 ,9.12822 ,2.44368 
7.64135 ,5.46826 ,3.49820 ,17.82921 ,52.42742 ,1.56140 ,9.12996 ,2.44421 
7.64248 ,5.46967 ,3.49959 ,17.83021 ,52.41978 ,1.56183 ,9.13171 ,2.44473 
7.64364 ,5.47108 ,3.50097 ,17.83127 ,52.41204 ,1.56226 ,9.13347 ,2.44527 
7.64477 ,5.47248 ,3.50234 ,17.83237 ,52.40432 ,1.56269 ,9.13524 ,2.44580 
7.64590 ,5.47386 ,3.50371 ,17.83352 ,52.39654 ,1.56312 ,9.13702 ,2.44633 
7.64704 ,5.47525 ,3.50507 ,17.83467 ,52.38878 ,1.56355 ,9.13879 ,2.44687 
7.64816 ,5.47664 ,3.50644 ,17.83588 ,52.38091 ,1.56398 ,9.14059 ,2.44742 
7.64932 ,5.47800 ,3.50780 ,17.83713 ,52.37298 ,1.56441 ,9.14240 ,2.44796 
7.65046 ,5.47938 ,3.50916 ,17.83841 ,52.36504 ,1.56484 ,9.14421 ,2.44851 
7.65159 ,5.48073 ,3.51051 ,17.83973 ,52.35709 ,1.56526 ,9.14603 ,2.44906 
7.65273 ,5.48209 ,3.51186 ,17.84107 ,52.34906 ,1.56569 ,9.14787 ,2.44962 
7.65387 ,5.48345 ,3.51321 ,17.84247 ,52.34098 ,1.56612 ,9.14971 ,2.45017 
7.65498 ,5.48479 ,3.51456 ,17.84391 ,52.33289 ,1.56655 ,9.15157 ,2.45074 
7.65614 ,5.48614 ,3.51591 ,17.84537 ,52.32472 ,1.56699 ,9.15342 ,2.45131 
7.65725 ,5.48748 ,3.51726 ,17.84688 ,52.31654 ,1.56742 ,9.15530 ,2.45187 
7.65842 ,5.48881 ,3.51860 ,17.84843 ,52.30827 ,1.56785 ,9.15718 ,2.45245 
7.65958 ,5.49013 ,3.51993 ,17.84998 ,52.30000 ,1.56828 ,9.15906 ,2.45302 
7.66071 ,5.49146 ,3.52127 ,17.85157 ,52.29172 ,1.56871 ,9.16095 ,2.45360 
7.66185 ,5.49278 ,3.52260 ,17.85322 ,52.28336 ,1.56914 ,9.16286 ,2.45418 
7.66298 ,5.49409 ,3.52393 ,17.85491 ,52.27497 ,1.56957 ,9.16478 ,2.45477 
7.66413 ,5.49539 ,3.52526 ,17.85661 ,52.26654 ,1.57000 ,9.16670 ,2.45536 
7.66527 ,5.49669 ,3.52658 ,17.85837 ,52.25808 ,1.57043 ,9.16862 ,2.45595 
7.66642 ,5.49799 ,3.52790 ,17.86015 ,52.24956 ,1.57087 ,9.17057 ,2.45654 
7.66759 ,5.49928 ,3.52922 ,17.86197 ,52.24100 ,1.57130 ,9.17251 ,2.45714 
7.66873 ,5.50056 ,3.53053 ,17.86380 ,52.23245 ,1.57173 ,9.17446 ,2.45774 
7.66986 ,5.50185 ,3.53185 ,17.86567 ,52.22385 ,1.57216 ,9.17642 ,2.45834 
7.67101 ,5.50313 ,3.53316 ,17.86757 ,52.21519 ,1.57260 ,9.17839 ,2.45895 
7.67218 ,5.50440 ,3.53447 ,17.86949 ,52.20650 ,1.57303 ,9.18036 ,2.45956 
7.67334 ,5.50567 ,3.53577 ,17.87146 ,52.19778 ,1.57346 ,9.18235 ,2.46017 
7.67451 ,5.50693 ,3.53707 ,17.87342 ,52.18908 ,1.57390 ,9.18432 ,2.46078 
7.67566 ,5.50819 ,3.53837 ,17.87547 ,52.18025 ,1.57433 ,9.18632 ,2.46140 
7.67681 ,5.50944 ,3.53967 ,17.87753 ,52.17145 ,1.57476 ,9.18832 ,2.46202 
7.67796 ,5.51069 ,3.54096 ,17.87961 ,52.16261 ,1.57520 ,9.19034 ,2.46264 
7.67911 ,5.51192 ,3.54224 ,17.88169 ,52.15381 ,1.57563 ,9.19233 ,2.46326 
7.68028 ,5.51316 ,3.54352 ,17.88384 ,52.14490 ,1.57606 ,9.19435 ,2.46389 
7.68143 ,5.51439 ,3.54480 ,17.88597 ,52.13603 ,1.57650 ,9.19637 ,2.46452 
7.68261 ,5.51562 ,3.54608 ,17.88815 ,52.12704 ,1.57693 ,9.19841 ,2.46515 
7.68375 ,5.51685 ,3.54736 ,17.89034 ,52.11813 ,1.57736 ,9.20043 ,2.46578 
7.68490 ,5.51806 ,3.54863 ,17.89259 ,52.10913 ,1.57780 ,9.20247 ,2.46642 
7.68610 ,5.51928 ,3.54989 ,17.89484 ,52.10010 ,1.57823 ,9.20451 ,2.46706 
7.68722 ,5.52049 ,3.55116 ,17.89711 ,52.09111 ,1.57867 ,9.20655 ,2.46770 
7.68837 ,5.52169 ,3.55242 ,17.89940 ,52.08209 ,1.57910 ,9.20860 ,2.46834 
7.68954 ,5.52289 ,3.55368 ,17.90171 ,52.07302 ,1.57953 ,9.21065 ,2.46899 
7.69068 ,5.52408 ,3.55493 ,17.90406 ,52.06395 ,1.57997 ,9.21270 ,2.46963 
7.69187 ,5.52527 ,3.55618 ,17.90640 ,52.05484 ,1.58040 ,9.21475 ,2.47028 
7.69302 ,5.52646 ,3.55742 ,17.90878 ,52.04574 ,1.58083 ,9.21681 ,2.47093 
7.69419 ,5.52764 ,3.55866 ,17.91112 ,52.03669 ,1.58127 ,9.21886 ,2.47158 
7.69537 ,5.52881 ,3.55990 ,17.91354 ,52.02752 ,1.58170 ,9.22093 ,2.47223 
7.69653 ,5.52998 ,3.56113 ,17.91596 ,52.01841 ,1.58213 ,9.22298 ,2.47288 
7.69767 ,5.53115 ,3.56236 ,17.91838 ,52.00930 ,1.58256 ,9.22504 ,2.47354 
7.69888 ,5.53230 ,3.56358 ,17.92084 ,52.00012 ,1.58299 ,9.22710 ,2.47420 
7.70004 ,5.53345 ,3.56479 ,17.92328 ,51.99100 ,1.58342 ,9.22916 ,2.47485 
7.70119 ,5.53461 ,3.56601 ,17.92577 ,51.98182 ,1.58385 ,9.23122 ,2.47551 
7.70237 ,5.53575 ,3.56723 ,17.92825 ,51.97266 ,1.58428 ,9.23328 ,2.47617 
7.70355 ,5.53689 ,3.56843 ,17.93076 ,51.96350 ,1.58471 ,9.23534 ,2.47683 
7.70473 ,5.53801 ,3.56963 ,17.93326 ,51.95434 ,1.58514 ,9.23739 ,2.47749 
7.70590 ,5.53915 ,3.57082 ,17.93577 ,51.94521 ,1.58557 ,9.23944 ,2.47815 
7.70706 ,5.54027 ,3.57202 ,17.93832 ,51.93602 ,1.58600 ,9.24150 ,2.47882 
7.64154 ,5.47586 ,3.61491 ,17.43217 ,52.44682 ,1.59590 ,9.34227 ,2.45053 
7.65204 ,5.48130 ,3.61748 ,17.41943 ,52.43576 ,1.59731 ,9.34623 ,2.45047 
7.67130 ,5.49081 ,3.62166 ,17.39699 ,52.41635 ,1.59971 ,9.35289 ,2.45029 
7.69385 ,5.50177 ,3.62641 ,17.37083 ,52.39410 ,1.60246 ,9.36053 ,2.45005 
7.71691 ,5.51289 ,3.63119 ,17.34407 ,52.37159 ,1.60526 ,9.36829 ,2.44979 
7.73791 ,5.52301 ,3.63556 ,17.31959 ,52.35114 ,1.60781 ,9.37542 ,2.44956 
7.75580 ,5.53162 ,3.63930 ,17.29857 ,52.33386 ,1.60998 ,9.38154 ,2.44935 
7.77142 ,5.53919 ,3.64261 ,17.28014 ,52.31861 ,1.61189 ,9.38696 ,2.44918 
7.78442 ,5.54553 ,3.64542 ,17.26472 ,52.30579 ,1.61350 ,9.39157 ,2.44906 
7.79526 ,5.55089 ,3.64783 ,17.25174 ,52.29496 ,1.61488 ,9.39549 ,2.44896 
7.80403 ,5.55529 ,3.64986 ,17.24115 ,52.28598 ,1.61601 ,9.39880 ,2.44889 
7.81139 ,5.55905 ,3.65164 ,17.23215 ,52.27826 ,1.61699 ,9.40167 ,2.44885 
7.81723 ,5.56209 ,3.65313 ,17.22488 ,52.27197 ,1.61780 ,9.40406 ,2.44883 
7.82208 ,5.56470 ,3.65445 ,17.21876 ,52.26654 ,1.61850 ,9.40615 ,2.44882 
